title,handle,shopify_product_id,loose_price,cib_price,ratio,uplift_when,uplift_run
Kenka Bancho: Badass Rumble - PSP Game,kenka-bancho-badass-rumble-psp-game,gid://shopify/Product/7956689518626,91.44,163.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kerplunk / Toss Across / Tip It - GBA Game,kerplunk-toss-across-tip-it-gba-game,gid://shopify/Product/7956689584162,7.77,13.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kid's Cards - GBA Game,kids-cards-gba-game,gid://shopify/Product/7956689780770,4.12,6.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Killer Instinct - SNES Game,killer-instinct-snes-game,gid://shopify/Product/7956689944610,21.03,36.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kim Possible 3 - GBA Game,kim-possible-3-gba-game,gid://shopify/Product/7956690075682,10.16,17.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kinetica - PS2 Game,kinetica-ps2-game,gid://shopify/Product/7956690141218,13.26,22.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
King of Dragons - SNES Game,king-of-dragons-snes-game,gid://shopify/Product/7956690239522,135.88,243.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
King of Fighters Neowave - Xbox Game,king-of-fighters-neowave-xbox-game,gid://shopify/Product/7956690599970,75.99,135.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
King of the Monsters 2 - Sega Genesis Game,king-of-the-monsters-2-sega-genesis-game,gid://shopify/Product/7956690698274,23.75,41.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
King's Field Ancient City - PS2 Game,kings-field-ancient-city-ps2-game,gid://shopify/Product/7956690796578,118.16,211.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
King's Knight - NES Game,kings-knight-nes-game,gid://shopify/Product/7956690829346,17.21,29.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
King's Quest - Sega Master System Game,kings-quest-sega-master-system-game,gid://shopify/Product/7956690862114,86.99,155.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kingdom of Paradise - PSP Game,kingdom-of-paradise-psp-game,gid://shopify/Product/7956691091490,6.13,10.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kirby and the Rainbow Curse - Wii U Game,kirby-and-the-rainbow-curse-wii-u-game,gid://shopify/Product/7956691255330,57.68,102.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kirby Super Star - SNES Game,kirby-super-star-snes-game,gid://shopify/Product/7956691320866,78.82,140.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kirby Tilt and Tumble - Gameboy Color Game,kirby-tilt-and-tumble-gameboy-color-game,gid://shopify/Product/7956691386402,87.0,155.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kirby's Avalanche - SNES Game,kirbys-avalanche-snes-game,gid://shopify/Product/7956691484706,28.7,50.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kirby's Dream Course - SNES Game,kirbys-dream-course-snes-game,gid://shopify/Product/7956691615778,43.5,77.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kirby's Return to Dream Land - Wii Game,kirbys-return-to-dream-land-wii-game,gid://shopify/Product/7956691746850,58.31,103.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kiwi Kraze - NES Game,kiwi-kraze-nes-game,gid://shopify/Product/7956691845154,75.4,134.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Klax - Gameboy Color Game,klax-gameboy-color-game,gid://shopify/Product/7956691877922,10.28,17.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Knights of the Round - SNES Game,knights-of-the-round-snes-game,gid://shopify/Product/7956692107298,134.13,240.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Konami Arcade Classics - PS1 Game,konami-arcade-classics-ps1-game,gid://shopify/Product/7956692336674,67.01,119.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Konami Collector's Series Arcade Advanced - GBA Game,konami-collectors-series-arcade-advanced-gba-game,gid://shopify/Product/7956692402210,9.98,16.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Konami Kids Playground: Toy Pals Fun with Numbers - PS2 Game,konami-kids-playground-toy-pals-fun-with-numbers-ps2-game,gid://shopify/Product/7956692533282,11.88,20.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Krusty's Super Fun House - SNES Game,krustys-super-fun-house-snes-game,gid://shopify/Product/7956692697122,19.59,34.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kung Fu Heroes - NES Game,kung-fu-heroes-nes-game,gid://shopify/Product/7956692762658,12.83,22.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Kurt Warner's Arena Football Unleashed - PS1 Game,kurt-warners-arena-football-unleashed-ps1-game,gid://shopify/Product/7956692860962,11.99,20.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lagoon - SNES Game,lagoon-snes-game,gid://shopify/Product/7956692959266,25.16,44.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Landstalker Treasures of King Nole - Sega Genesis Game,landstalker-treasures-of-king-nole-sega-genesis-game,gid://shopify/Product/7956693090338,53.36,95.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Laser Invasion - NES Game,laser-invasion-nes-game,gid://shopify/Product/7956693155874,23.94,42.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Last Battle - Sega Genesis Game,last-battle-sega-genesis-game,gid://shopify/Product/7956693254178,15.65,27.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lawnmower Man - Sega Genesis Game,lawnmower-man-sega-genesis-game,gid://shopify/Product/7956693319714,30.15,53.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Legacy of the Wizard - NES Game,legacy-of-the-wizard-nes-game,gid://shopify/Product/7956693516322,13.05,22.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Legend of Alon D'Ar - PS2 Game,legend-of-alon-dar-ps2-game,gid://shopify/Product/7956693549090,8.7,14.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Legend of the Mystical Ninja - SNES Game,legend-of-the-mystical-ninja-snes-game,gid://shopify/Product/7956694171682,81.2,145.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Legendary Wings - NES Game,legendary-wings-nes-game,gid://shopify/Product/7956694269986,17.11,29.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lemmings - SNES Game,lemmings-snes-game,gid://shopify/Product/7956696203298,20.52,35.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lemmings 2 The Tribes - Sega Genesis Game,lemmings-2-the-tribes-sega-genesis-game,gid://shopify/Product/7956696236066,27.13,47.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Let's Paint - Wii Game,lets-paint-wii-game,gid://shopify/Product/7956696432674,7.09,11.99,1.69,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Let's Play Garden - Wii Game,lets-play-garden-wii-game,gid://shopify/Product/7956696465442,9.83,16.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lethal Enforcers - SNES Game,lethal-enforcers-snes-game,gid://shopify/Product/7956696563746,14.46,25.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lethal Enforcers 1 and 2 - PS1 Game,lethal-enforcers-1-and-2-ps1-game,gid://shopify/Product/7956696596514,52.23,93.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Liberty or Death - Sega Genesis Game,liberty-or-death-sega-genesis-game,gid://shopify/Product/7956696760354,91.28,163.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lightening Force Quest for the Darkstar - Sega Genesis Game,lightening-force-quest-for-the-darkstar-sega-genesis-game,gid://shopify/Product/7956696858658,97.96,175.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Line Rider 2 Unbound - Wii Game,line-rider-2-unbound-wii-game,gid://shopify/Product/7956696924194,5.08,8.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Little League World Series Baseball 2008 - Wii Game,little-league-world-series-baseball-2008-wii-game,gid://shopify/Product/7956697055266,11.92,20.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Little Nicky - Gameboy Color Game,little-nicky-gameboy-color-game,gid://shopify/Product/7956697251874,36.21,64.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lizzie McGuire 3 - GBA Game,lizzie-mcguire-3-gba-game,gid://shopify/Product/7956697415714,5.89,9.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lone Ranger - NES Game,lone-ranger-nes-game,gid://shopify/Product/7956697743394,111.65,199.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Looney Tunes B-Ball - SNES Game,looney-tu-nes-game-b-ball-snes-game,gid://shopify/Product/7956697808930,72.47,129.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lord of the Rings Volume 1 - SNES Game,lord-of-the-rings-volume-1-snes-game,gid://shopify/Product/7956698234914,39.14,69.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lost in Shadow - Wii Game,lost-in-shadow-wii-game,gid://shopify/Product/7956698431522,30.58,54.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lost World Jurassic Park - Sega Genesis Game,lost-world-jurassic-park-sega-genesis-game,gid://shopify/Product/7956698562594,62.76,111.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lotus II - Sega Genesis Game,lotus-ii-sega-genesis-game,gid://shopify/Product/7956698628130,11.02,18.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lotus Turbo Challenge - Sega Genesis Game,lotus-turbo-challenge-sega-genesis-game,gid://shopify/Product/7956698660898,12.98,22.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lufia and The Fortress of Doom - SNES Game,lufia-and-the-fortress-of-doom-snes-game,gid://shopify/Product/7956698791970,101.5,181.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Lufia Ruins of Lore - GBA Game,lufia-ruins-of-lore-gba-game,gid://shopify/Product/7956698824738,79.17,141.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
M.C. Kids - NES Game,m-c-kids-nes-game,gid://shopify/Product/7956699283490,28.88,50.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mad Dog II Lost Gold - Sega CD Game,mad-dog-ii-lost-gold-sega-cd-game,gid://shopify/Product/7956699742242,117.34,210.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mad Dog McCree - Sega CD Game,mad-dog-mccree-sega-cd-game,gid://shopify/Product/7956699775010,23.66,41.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mad Max - NES Game,mad-max-nes-game,gid://shopify/Product/7956699840546,17.39,30.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden 2001 - Gameboy Color Game,madden-2001-gameboy-color-game,gid://shopify/Product/7956700069922,9.03,15.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden 2002 - Gameboy Color Game,madden-2002-gameboy-color-game,gid://shopify/Product/7956700135458,11.5,19.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden 2002 - Gamecube Game,madden-2002-gamecube-game,gid://shopify/Product/7956700168226,5.86,9.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden 2004 - GBA Game,madden-2004-gba-game,gid://shopify/Product/7956700332066,7.74,12.99,1.68,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden 2007 - Gamecube Game,madden-2007-gamecube-game,gid://shopify/Product/7956700463138,6.94,11.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden 2008 - Gamecube Game,madden-2008-gamecube-game,gid://shopify/Product/7956700495906,25.19,44.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden 97 - Gameboy Game,madden-97-gameboy-game,gid://shopify/Product/7956700725282,12.3,21.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden NFL '95 - Sega Genesis Game,madden-nfl-95-sega-genesis-game,gid://shopify/Product/7956700856354,5.9,9.99,1.69,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden NFL 10 - PSP Game,madden-nfl-10-psp-game,gid://shopify/Product/7956700921890,13.17,22.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden NFL 11 - PS2 Game,madden-nfl-11-ps2-game,gid://shopify/Product/7956700987426,18.98,33.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Madden NFL 12 - PSP Game,madden-nfl-12-psp-game,gid://shopify/Product/7956701085730,29.46,52.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Magi-Nation - Gameboy Color Game,magi-nation-gameboy-color-game,gid://shopify/Product/7956701216802,30.31,53.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Magic Pengel The Quest For Color - PS2 Game,magic-pengel-the-quest-for-color-ps2-game,gid://shopify/Product/7956701282338,47.41,84.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Magical Quest starring Mickey Mouse - SNES Game,magical-quest-starring-mickey-mouse-snes-game,gid://shopify/Product/7956701413410,24.2,42.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Magician - NES Game,magician-nes-game,gid://shopify/Product/7956701478946,58.88,104.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Magmax - NES Game,magmax-nes-game,gid://shopify/Product/7956701544482,13.04,22.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mappy-Land - NES Game,mappy-land-nes-game,gid://shopify/Product/7956702265378,19.56,34.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Marble Madness - Sega Genesis Game,marble-madness-sega-genesis-game,gid://shopify/Product/7956702429218,21.74,38.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mario is Missing - SNES Game,mario-is-missing-snes-game,gid://shopify/Product/7956702724130,20.33,35.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mario Paint - SNES Game,mario-paint-snes-game,gid://shopify/Product/7956702953506,7.95,13.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Marsupilami - Sega Genesis Game,marsupilami-sega-genesis-game,gid://shopify/Product/7956703969314,15.24,26.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Master of Monsters - Sega Genesis Game,master-of-monsters-sega-genesis-game,gid://shopify/Product/7956705116194,85.91,153.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Maui Mallard in Cold Shadow - Gameboy Game,maui-mallard-in-cold-shadow-gameboy-game,gid://shopify/Product/7956705443874,39.6,70.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Maui Mallard in Cold Shadow - SNES Game,maui-mallard-in-cold-shadow-snes-game,gid://shopify/Product/7956705476642,65.24,116.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Max Steel Covert Missions - Sega Dreamcast Game,max-steel-covert-missions-sega-dreamcast-game,gid://shopify/Product/7956705640482,14.4,24.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Maximum Force Pull the Trigger - PS1 Game,maximum-force-pull-the-trigger-ps1-game,gid://shopify/Product/7956705771554,27.63,48.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mazes of Fate - GBA Game,mazes-of-fate-gba-game,gid://shopify/Product/7956705804322,47.81,85.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
McDonald's Treasureland Adventure - Sega Genesis Game,mcdonalds-treasureland-adventure-sega-genesis-game,gid://shopify/Product/7956705837090,76.82,137.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mechanized Attack - NES Game,mechanized-attack-nes-game,gid://shopify/Product/7956705935394,34.71,61.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mega Bomberman - Sega Genesis Game,mega-bomberman-sega-genesis-game,gid://shopify/Product/7956706623522,36.18,64.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mega Man 64 - Nintendo 64 Game,mega-man-64-nintendo-64-game,gid://shopify/Product/7956706885666,94.24,168.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mega Man Anniversary Collection - PS2 Game,mega-man-anniversary-collection-ps2-game,gid://shopify/Product/7956707016738,9.99,16.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mega Man Soccer - SNES Game,mega-man-soccer-snes-game,gid://shopify/Product/7956707573794,105.56,189.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mega Man X Collection - Gamecube Game,mega-man-x-collection-gamecube-game,gid://shopify/Product/7956707606562,33.76,59.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
MegaRace - Sega CD Game,megarace-sega-cd-game,gid://shopify/Product/7956708229154,42.53,75.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mendel Palace - NES Game,mendel-palace-nes-game,gid://shopify/Product/7956708392994,26.09,45.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Metal Gear Solid Essential Collection - PS2 Game,metal-gear-solid-essential-collection-ps2-game,gid://shopify/Product/7956708818978,89.79,160.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Metal Mech - NES Game,metal-mech-nes-game,gid://shopify/Product/7956709048354,16.31,28.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Metal Slug - Sega Saturn Game,metal-slug-sega-saturn-game,gid://shopify/Product/7956709113890,108.0,193.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Michael Jordan Chaos in the Windy City - SNES Game,michael-jordan-chaos-in-the-windy-city-snes-game,gid://shopify/Product/7956709834786,23.2,40.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mickey Mania - SNES Game,mickey-mania-snes-game,gid://shopify/Product/7956709933090,14.79,25.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Micro Machi - NES Game V4 - PSP Game,micro-machi-nes-game-v4-psp-game,gid://shopify/Product/7956710359074,12.58,21.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Midnight Resistance - Sega Genesis Game,midnight-resistance-sega-genesis-game,gid://shopify/Product/7956710719522,53.0,94.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mighty Beanz Pocket Puzzles - GBA Game,mighty-beanz-pocket-puzzles-gba-game,gid://shopify/Product/7956710981666,8.0,13.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Mighty Morphin Power Rangers - SNES Game,mighty-morphin-power-rangers-snes-game,gid://shopify/Product/7956711079970,34.0,60.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
